Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502020 Pozuelo de Alarcón sección 02020;Renta neta media por persona ;2020;21.986
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502021 Pozuelo de Alarcón sección 02021;Renta neta media por persona ;2020;24.545
28116 Pozuelo del Rey;;;Renta neta media por persona ;2020;11.706
28116 Pozuelo del Rey;2811601 Pozuelo del Rey distrito 01;;Renta neta media por persona ;2020;11.706
28116 Pozuelo del Rey;2811601 Pozuelo del Rey distrito 01;2811601001 Pozuelo del Rey sección 01001;Renta neta media por persona ;2020;11.706
28117 Prádena del Rincón;;;Renta neta media por persona ;2020;15.190
28117 Prádena del Rincón;2811701 Prádena del Rincón distrito 01;;Renta neta media por persona ;2020;15.190
28117 Prádena del Rincón;2811701 Prádena del Rincón distrito 01;2811701001 Prádena del Rincón sección 01001;Renta neta media por persona ;2020;15.190
28118 Puebla de la Sierra;;;Renta neta media por persona ;2020;13.999
28118 Puebla de la Sierra;2811801 Puebla de la Sierra distrito 01;;Renta neta media por persona ;2020;13.999
28118 Puebla de la Sierra;2811801 Puebla de la Sierra distrito 01;2811801001 Puebla de la Sierra sección 01001;Renta neta media por persona ;2020;13.999
28119 Quijorna;;;Renta neta media por persona ;2020;11.895
28119 Quijorna;2811901 Quijorna distrito 01;;Renta neta media por persona ;2020;11.895
28119 Quijorna;2811901 Quijorna distrito 01;2811901001 Quijorna sección 01001;Renta neta media por persona ;2020;11.237
28119 Quijorna;2811901 Quijorna distrito 01;2811901002 Quijorna sección 01002;Renta neta media por persona ;2020;12.577
28120 Rascafría;;;Renta neta media por persona ;2020;14.001
28120 Rascafría;2812001 Rascafría distrito 01;;Renta neta media por persona ;2020;14.001
28120 Rascafría;2812001 Rascafría distrito 01;2812001001 Rascafría sección 01001;Renta neta media por persona ;2020;14.001
28121 Redueña;;;Renta neta media por persona ;2020;15.073
28121 Redueña;2812101 Redueña distrito 01;;Renta neta media por persona ;2020;15.073
28121 Redueña;2812101 Redueña distrito 01;2812101001 Redueña sección 01001;Renta neta media por persona ;2020;15.073
28122 Ribatejada;;;Renta neta media por persona ;2020;12.166
28122 Ribatejada;2812201 Ribatejada distrito 01;;Renta neta media por persona ;2020;12.166
28122 Ribatejada;2812201 Ribatejada distrito 01;2812201001 Ribatejada sección 01001;Renta neta media por persona ;2020;12.166
28123 Rivas-Vaciamadrid;;;Renta neta media por persona ;2020;15.441
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;;Renta neta media por persona ;2020;15.441
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301001 Rivas-Vaciamadrid sección 01001;Renta neta media por persona ;2020;12.076
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301002 Rivas-Vaciamadrid sección 01002;Renta neta media por persona ;2020;14.901
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301003 Rivas-Vaciamadrid sección 01003;Renta neta media por persona ;2020;12.693
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301004 Rivas-Vaciamadrid sección 01004;Renta neta media por persona ;2020;12.093
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301005 Rivas-Vaciamadrid sección 01005;Renta neta media por persona ;2020;18.502
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301006 Rivas-Vaciamadrid sección 01006;Renta neta media por persona ;2020;19.938
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301007 Rivas-Vaciamadrid sección 01007;Renta neta media por persona ;2020;12.794
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301008 Rivas-Vaciamadrid sección 01008;Renta neta media por persona ;2020;16.737
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301009 Rivas-Vaciamadrid sección 01009;Renta neta media por persona ;2020;12.496
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301010 Rivas-Vaciamadrid sección 01010;Renta neta media por persona ;2020;15.353
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301011 Rivas-Vaciamadrid sección 01011;Renta neta media por persona ;2020;12.561
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301012 Rivas-Vaciamadrid sección 01012;Renta neta media por persona ;2020;20.477
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301013 Rivas-Vaciamadrid sección 01013;Renta neta media por persona ;2020;17.766
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301014 Rivas-Vaciamadrid sección 01014;Renta neta media por persona ;2020;19.208
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301015 Rivas-Vaciamadrid sección 01015;Renta neta media por persona ;2020;12.677
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301016 Rivas-Vaciamadrid sección 01016;Renta neta media por persona ;2020;15.818
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301017 Rivas-Vaciamadrid sección 01017;Renta neta media por persona ;2020;17.639
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301018 Rivas-Vaciamadrid sección 01018;Renta neta media por persona ;2020;21.227
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301019 Rivas-Vaciamadrid sección 01019;Renta neta media por persona ;2020;13.853
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301020 Rivas-Vaciamadrid sección 01020;Renta neta media por persona ;2020;14.802
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301021 Rivas-Vaciamadrid sección 01021;Renta neta media por persona ;2020;12.729
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301022 Rivas-Vaciamadrid sección 01022;Renta neta media por persona ;2020;10.724
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301023 Rivas-Vaciamadrid sección 01023;Renta neta media por persona ;2020;16.749
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301024 Rivas-Vaciamadrid sección 01024;Renta neta media por persona ;2020;17.364
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301025 Rivas-Vaciamadrid sección 01025;Renta neta media por persona ;2020;13.114
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301026 Rivas-Vaciamadrid sección 01026;Renta neta media por persona ;2020;11.551
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301027 Rivas-Vaciamadrid sección 01027;Renta neta media por persona ;2020;12.263
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301028 Rivas-Vaciamadrid sección 01028;Renta neta media por persona ;2020;21.363
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301029 Rivas-Vaciamadrid sección 01029;Renta neta media por persona ;2020;15.402
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301030 Rivas-Vaciamadrid sección 01030;Renta neta media por persona ;2020;18.947
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301031 Rivas-Vaciamadrid sección 01031;Renta neta media por persona ;2020;15.131
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301032 Rivas-Vaciamadrid sección 01032;Renta neta media por persona ;2020;15.284
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301033 Rivas-Vaciamadrid sección 01033;Renta neta media por persona ;2020;18.816
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301034 Rivas-Vaciamadrid sección 01034;Renta neta media por persona ;2020;16.064
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301035 Rivas-Vaciamadrid sección 01035;Renta neta media por persona ;2020;18.082
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301036 Rivas-Vaciamadrid sección 01036;Renta neta media por persona ;2020;17.110
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301037 Rivas-Vaciamadrid sección 01037;Renta neta media por persona ;2020;13.744
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301038 Rivas-Vaciamadrid sección 01038;Renta neta media por persona ;2020;14.617
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301039 Rivas-Vaciamadrid sección 01039;Renta neta media por persona ;2020;13.604
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301040 Rivas-Vaciamadrid sección 01040;Renta neta media por persona ;2020;15.700
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301041 Rivas-Vaciamadrid sección 01041;Renta neta media por persona ;2020;11.991
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301042 Rivas-Vaciamadrid sección 01042;Renta neta media por persona ;2020;20.591
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301043 Rivas-Vaciamadrid sección 01043;Renta neta media por persona ;2020;14.591
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301044 Rivas-Vaciamadrid sección 01044;Renta neta media por persona ;2020;13.699
28123 Rivas-Vaciamadrid;2812301 Rivas-Vaciamadrid distrito 01;2812301045 Rivas-Vaciamadrid sección 01045;Renta neta media por persona ;2020;15.060
28124 Robledillo de la Jara;;;Renta neta media por persona ;2020;13.999
28124 Robledillo de la Jara;2812401 Robledillo de la Jara distrito 01;;Renta neta media por persona ;2020;13.999
28124 Robledillo de la Jara;2812401 Robledillo de la Jara distrito 01;2812401001 Robledillo de la Jara sección 01001;Renta neta media por persona ;2020;13.999
28125 Robledo de Chavela;;;Renta neta media por persona ;2020;12.959
28125 Robledo de Chavela;2812501 Robledo de Chavela distrito 01;;Renta neta media por persona ;2020;12.959
28125 Robledo de Chavela;2812501 Robledo de Chavela distrito 01;2812501001 Robledo de Chavela sección 01001;Renta neta media por persona ;2020;10.847
28125 Robledo de Chavela;2812501 Robledo de Chavela distrito 01;2812501002 Robledo de Chavela sección 01002;Renta neta media por persona ;2020;14.241
28126 Robregordo;;;Renta neta media por persona ;2020;13.999
28126 Robregordo;2812601 Robregordo distrito 01;;Renta neta media por persona ;2020;13.999
28126 Robregordo;2812601 Robregordo distrito 01;2812601001 Robregordo sección 01001;Renta neta media por persona ;2020;13.999
28127 Rozas de Madrid, Las;;;Renta neta media por persona ;2020;20.605
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;;Renta neta media por persona ;2020;20.605
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701001 Rozas de Madrid, Las sección 01001;Renta neta media por persona ;2020;12.538
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701002 Rozas de Madrid, Las sección 01002;Renta neta media por persona ;2020;12.715
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701003 Rozas de Madrid, Las sección 01003;Renta neta media por persona ;2020;21.640
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701004 Rozas de Madrid, Las sección 01004;Renta neta media por persona ;2020;22.358
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701005 Rozas de Madrid, Las sección 01005;Renta neta media por persona ;2020;22.005
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701006 Rozas de Madrid, Las sección 01006;Renta neta media por persona ;2020;22.432
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701007 Rozas de Madrid, Las sección 01007;Renta neta media por persona ;2020;22.853
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701008 Rozas de Madrid, Las sección 01008;Renta neta media por persona ;2020;18.026
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701009 Rozas de Madrid, Las sección 01009;Renta neta media por persona ;2020;27.580
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701010 Rozas de Madrid, Las sección 01010;Renta neta media por persona ;2020;13.317
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701011 Rozas de Madrid, Las sección 01011;Renta neta media por persona ;2020;19.638
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701012 Rozas de Madrid, Las sección 01012;Renta neta media por persona ;2020;12.176
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701013 Rozas de Madrid, Las sección 01013;Renta neta media por persona ;2020;21.707
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701014 Rozas de Madrid, Las sección 01014;Renta neta media por persona ;2020;25.445
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701015 Rozas de Madrid, Las sección 01015;Renta neta media por persona ;2020;14.285
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701016 Rozas de Madrid, Las sección 01016;Renta neta media por persona ;2020;19.020
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701017 Rozas de Madrid, Las sección 01017;Renta neta media por persona ;2020;20.931
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701018 Rozas de Madrid, Las sección 01018;Renta neta media por persona ;2020;22.922
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701019 Rozas de Madrid, Las sección 01019;Renta neta media por persona ;2020;21.249
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701020 Rozas de Madrid, Las sección 01020;Renta neta media por persona ;2020;19.599
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701021 Rozas de Madrid, Las sección 01021;Renta neta media por persona ;2020;16.250
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701022 Rozas de Madrid, Las sección 01022;Renta neta media por persona ;2020;18.194
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701023 Rozas de Madrid, Las sección 01023;Renta neta media por persona ;2020;20.895
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701024 Rozas de Madrid, Las sección 01024;Renta neta media por persona ;2020;20.769
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701025 Rozas de Madrid, Las sección 01025;Renta neta media por persona ;2020;19.964
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701026 Rozas de Madrid, Las sección 01026;Renta neta media por persona ;2020;25.547
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701027 Rozas de Madrid, Las sección 01027;Renta neta media por persona ;2020;20.605
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701028 Rozas de Madrid, Las sección 01028;Renta neta media por persona ;2020;25.018
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701029 Rozas de Madrid, Las sección 01029;Renta neta media por persona ;2020;23.756
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701030 Rozas de Madrid, Las sección 01030;Renta neta media por persona ;2020;22.616
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701031 Rozas de Madrid, Las sección 01031;Renta neta media por persona ;2020;25.767
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701032 Rozas de Madrid, Las sección 01032;Renta neta media por persona ;2020;22.386
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701033 Rozas de Madrid, Las sección 01033;Renta neta media por persona ;2020;21.635
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701034 Rozas de Madrid, Las sección 01034;Renta neta media por persona ;2020;19.532
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701035 Rozas de Madrid, Las sección 01035;Renta neta media por persona ;2020;21.510
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701036 Rozas de Madrid, Las sección 01036;Renta neta media por persona ;2020;20.101
28127 Rozas de Madrid, Las;2812701 Rozas de Madrid, Las distrito 01;2812701037 Rozas de Madrid, Las sección 01037;Renta neta media por persona ;2020;28.104
